#{"t_start": 1765939518.350756, "env_id": "None"}
r,l,t
0.0,1936,32.873601
0.0,1936,93.235093
0.0,1936,153.766912
0.0,1936,213.773869
1.0,377,220.504368
1.0,1870,279.481134
1.0,1887,336.949744
1.0,490,369.687998
1.0,691,382.029599
1.0,983,399.591197
1.0,637,436.48537
0.0,1936,482.673666
1.0,288,486.137578
1.0,417,491.137302
1.0,149,492.920951
1.0,909,503.827621
1.0,366,520.266324
1.0,246,523.246347
1.0,222,526.104711
1.0,461,533.044036
1.0,238,535.939947
1.0,166,537.940649
1.0,415,555.382003
1.0,139,557.056868
1.0,331,561.069779
1.0,173,563.210423
1.0,260,566.369672
1.0,237,569.239746
1.0,252,572.339177
1.0,316,577.947896
1.0,173,580.998988
1.0,326,612.310467
1.0,128,614.582947
1.0,194,618.022125
1.0,180,621.199201
1.0,177,624.398505
1.0,178,627.595813
1.0,212,631.383828
1.0,196,634.861711
1.0,184,638.188363
1.0,119,640.269555
1.0,261,644.895036
1.0,157,673.22976
1.0,185,676.606172
1.0,142,679.135611
1.0,110,681.090248
1.0,233,685.264378
1.0,144,687.842366
1.0,159,690.676353
1.0,166,693.636496
1.0,148,696.295778
1.0,165,699.267755
1.0,95,700.932893
1.0,161,703.837355
1.0,146,706.436704
1.0,139,734.229213
1.0,158,737.063027
1.0,112,739.064691
1.0,160,741.918979
1.0,174,744.836549
1.0,178,748.126184
1.0,135,750.467514
1.0,152,753.258357
1.0,236,757.409364
1.0,152,760.004825
1.0,100,761.813421
1.0,180,764.141792
1.0,186,766.417341
1.0,305,795.926085
1.0,138,798.373055
1.0,128,800.636101
1.0,228,804.722811
1.0,135,807.107195
1.0,118,809.213902
1.0,167,812.158638
1.0,190,815.55681
1.0,221,819.486857
1.0,175,822.615462
1.0,232,826.7506
1.0,140,854.750163
1.0,157,857.567165
1.0,106,859.457493
1.0,127,861.726196
1.0,195,865.195923
1.0,182,868.436908
1.0,200,871.985058
1.0,134,874.368279
1.0,127,876.652365
1.0,205,880.302612
1.0,144,882.881067
1.0,133,885.220717
1.0,167,888.19184
1.0,121,915.887666
1.0,120,918.068217
1.0,184,921.334414
1.0,272,926.217797
1.0,72,927.540952
1.0,136,929.966348
1.0,110,931.910233
1.0,110,933.839062
1.0,116,935.891748
1.0,97,937.70868
1.0,102,939.501133
1.0,190,942.884336
1.0,135,945.299935
1.0,133,947.695741
1.0,112,949.681424
1.0,159,978.280178
1.0,79,979.697039
1.0,227,983.733319
1.0,138,986.191379
1.0,130,988.513227
1.0,114,990.5641
1.0,171,993.602499
1.0,85,995.164169
1.0,175,998.259727
1.0,108,1000.185752
1.0,108,1002.118348
1.0,138,1004.545149
1.0,80,1006.004211
1.0,85,1007.5058
1.0,120,1009.628553
1.0,99,1011.400819
1.0,125,1013.621668
1.0,86,1041.369162
1.0,135,1043.808496
1.0,131,1046.158276
1.0,99,1047.895552
1.0,98,1049.647883
1.0,67,1050.834664
1.0,179,1053.988018
1.0,149,1056.657469
1.0,79,1058.048194
1.0,88,1059.615408
1.0,95,1061.301821
1.0,189,1064.717873
1.0,87,1066.252697
1.0,113,1068.24516
1.0,86,1069.779377
1.0,125,1071.787594
1.0,81,1073.289557
1.0,119,1075.485299
1.0,104,1099.27127
1.0,126,1100.8248
1.0,68,1101.68957
1.0,65,1102.759173
1.0,130,1105.112546
1.0,163,1108.015456
1.0,99,1109.772547
1.0,78,1111.188547
1.0,103,1113.013849
1.0,100,1114.825991
1.0,110,1116.791043
1.0,106,1118.71032
1.0,92,1120.34778
1.0,122,1122.522245
1.0,80,1123.928449
1.0,98,1125.693935
1.0,87,1127.232992
1.0,111,1129.217129
1.0,99,1130.991511
1.0,110,1132.958572
1.0,98,1160.074349
1.0,93,1161.714794
1.0,74,1163.012939
1.0,151,1165.564232
1.0,81,1166.579682
1.0,121,1168.569791
1.0,158,1171.420009
1.0,85,1172.950382
1.0,78,1174.340895
1.0,139,1176.846651
1.0,133,1179.190856
1.0,113,1181.177754
1.0,126,1183.421046
1.0,75,1184.776975
1.0,75,1186.111752
1.0,99,1187.862538
1.0,75,1189.201365
1.0,106,1191.09622
1.0,89,1192.693384
1.0,81,1194.152746
1.0,158,1221.926025
1.0,89,1223.484199
1.0,78,1224.889259
1.0,144,1227.48895
1.0,116,1229.56629
1.0,102,1231.382478
1.0,77,1232.759617
1.0,92,1234.391484
1.0,92,1235.998194
1.0,104,1237.824259
1.0,97,1239.581069
1.0,96,1241.286879
1.0,99,1243.067475
1.0,70,1244.325982
1.0,77,1245.703881
1.0,72,1246.996046
1.0,64,1248.126117
1.0,84,1249.655381
1.0,83,1251.138384
1.0,112,1253.136838
1.0,69,1254.361429
1.0,104,1256.194032
1.0,100,1283.238008
1.0,86,1284.774121
1.0,83,1286.223053
1.0,66,1287.421979
1.0,124,1289.617253
1.0,83,1291.103898
1.0,74,1292.427231
1.0,89,1294.020414
1.0,96,1295.76695
1.0,77,1297.170925
1.0,68,1298.381747
1.0,89,1299.972223
1.0,84,1301.461299
1.0,95,1303.184798
1.0,85,1304.700649
1.0,70,1305.977171
1.0,77,1307.350998
1.0,111,1309.32364
1.0,94,1311.002412
1.0,111,1313.002694
1.0,65,1314.13394
1.0,97,1315.844546
1.0,122,1317.995594
1.0,95,1344.81577
1.0,56,1345.820491
1.0,80,1347.227305
1.0,93,1348.880294
1.0,70,1350.156595
1.0,57,1351.167778
1.0,83,1352.690471
1.0,85,1354.185123
1.0,103,1355.986843
1.0,86,1357.538067
1.0,63,1358.658395
1.0,77,1360.035445
1.0,60,1361.104025
1.0,91,1362.720014
1.0,106,1364.611809
1.0,80,1366.029282
1.0,83,1367.521214
1.0,96,1369.227356
1.0,122,1371.399473
1.0,79,1372.836726
1.0,93,1374.519394
1.0,69,1375.732251
1.0,92,1377.376298
1.0,71,1378.652474
1.0,80,1380.098872
1.0,78,1407.303287
1.0,159,1410.035367
1.0,117,1412.17676
1.0,110,1414.019634
1.0,89,1415.666758
1.0,75,1416.973096
1.0,109,1418.818344
1.0,96,1420.538381
1.0,101,1422.197356
1.0,112,1424.247013
1.0,85,1425.793117
1.0,65,1426.587139
1.0,108,1427.916858
1.0,119,1429.378415
1.0,83,1430.392575
1.0,66,1431.196835
1.0,132,1433.111834
1.0,69,1434.330283
1.0,85,1435.8496
1.0,65,1436.990828
1.0,76,1438.307731
1.0,83,1439.815556
1.0,60,1466.401009
1.0,74,1467.739398
1.0,74,1469.056316
1.0,70,1470.267419
1.0,87,1471.82472
1.0,86,1473.40134
1.0,70,1474.657816
1.0,71,1475.938038
1.0,82,1477.385355
1.0,93,1479.046795
1.0,79,1480.486462
1.0,95,1482.161686
1.0,60,1483.230645
1.0,74,1484.550153
1.0,80,1485.964036
1.0,71,1487.207656
1.0,98,1488.915259
1.0,76,1490.278136
1.0,83,1491.79084
1.0,61,1492.841527
1.0,96,1494.597057
1.0,136,1497.001971
1.0,62,1498.107806
1.0,116,1500.222645
1.0,73,1501.510055
1.0,69,1528.122867
1.0,82,1529.608921
1.0,70,1530.859563
1.0,71,1532.143793
1.0,64,1533.285517
1.0,67,1534.492001
1.0,72,1535.770469
1.0,72,1537.019034
1.0,60,1538.082261
1.0,76,1539.435535
1.0,87,1541.002755
1.0,82,1542.438845
1.0,133,1544.825545
1.0,115,1546.828063
1.0,70,1548.080905
1.0,64,1549.193775
1.0,61,1550.3126
1.0,76,1551.659931
1.0,87,1553.206508
1.0,80,1554.602945
1.0,82,1556.078758
1.0,56,1557.084855
1.0,106,1558.8998
1.0,100,1560.70101
1.0,64,1561.839234
1.0,63,1562.97576
1.0,71,1589.247441
1.0,69,1590.485067
1.0,74,1591.796229
1.0,74,1593.103493
1.0,72,1594.402913
1.0,116,1596.491131
1.0,77,1597.877469
1.0,66,1599.04495
1.0,100,1600.823431
1.0,81,1602.265466
1.0,67,1603.449517
1.0,75,1604.797626
1.0,64,1605.942234
1.0,64,1607.059739
1.0,69,1608.29385
1.0,72,1609.598225
1.0,69,1610.840789
1.0,85,1612.359194
1.0,81,1613.780672
1.0,58,1614.823512
1.0,66,1615.995328
1.0,66,1617.177498
1.0,57,1618.205066
1.0,86,1619.770531
1.0,51,1620.672923
1.0,79,1622.096381
1.0,58,1623.101674
1.0,57,1624.121154
1.0,75,1650.888711
1.0,66,1652.08266
1.0,73,1653.38553
1.0,67,1654.574472
1.0,92,1656.245335
1.0,62,1657.35884
1.0,63,1658.495397
1.0,66,1659.655379
1.0,80,1661.101127
1.0,70,1662.347738
1.0,59,1663.414256
1.0,105,1665.277684
1.0,81,1666.721431
1.0,56,1667.711304
1.0,68,1668.938351
1.0,63,1670.046714
1.0,65,1671.22727
1.0,60,1672.282502
1.0,71,1673.54812
1.0,71,1674.78466
1.0,68,1676.018185
1.0,73,1677.312467
1.0,68,1678.529182
1.0,59,1679.573787
1.0,68,1680.804834
1.0,74,1682.120389
1.0,80,1683.525084
1.0,64,1684.695116
1.0,57,1685.70287
1.0,59,1686.733017
1.0,77,1713.514418
1.0,67,1714.73175
1.0,95,1716.428741
1.0,66,1717.633054
1.0,56,1718.627759
1.0,63,1719.723474
1.0,55,1720.700779
1.0,69,1721.915082
1.0,65,1723.112293
1.0,68,1724.33004
1.0,66,1725.491614
1.0,53,1726.439756
1.0,71,1727.713797
1.0,50,1728.617463
1.0,67,1729.828387
1.0,66,1730.998329
1.0,63,1732.160074
1.0,55,1733.133638
1.0,65,1734.267197
1.0,65,1735.418819
1.0,66,1736.538514
1.0,70,1737.67097
1.0,77,1739.100797
1.0,65,1740.288834
1.0,60,1741.259486
1.0,65,1742.351458
1.0,67,1743.601188
1.0,79,1745.061926
1.0,64,1746.037661
1.0,71,1747.329665
1.0,75,1748.676965
1.0,54,1768.473179
1.0,60,1769.54413
1.0,56,1770.537931
1.0,89,1772.125107
1.0,61,1773.186165
1.0,61,1774.300122
1.0,68,1775.484178
1.0,83,1776.953872
1.0,66,1778.169562
1.0,59,1779.225028
1.0,91,1780.837905
1.0,57,1781.858732
1.0,55,1782.85939
1.0,65,1784.043735
1.0,66,1785.191374
1.0,66,1786.383283
1.0,59,1787.481469
1.0,61,1788.592964
1.0,62,1789.655475
1.0,65,1790.831801
1.0,73,1792.143079
1.0,62,1793.223284
1.0,68,1794.437952
1.0,63,1795.557035
1.0,83,1796.99168
1.0,75,1798.326373
1.0,92,1799.931892
1.0,60,1801.035674
1.0,75,1802.385833
1.0,48,1803.223505
1.0,63,1804.360918
1.0,138,1832.171902
1.0,65,1833.350461
1.0,72,1834.641261
1.0,88,1836.222183
1.0,72,1837.512946
1.0,74,1838.846759
1.0,69,1840.052602
1.0,86,1841.588484
1.0,59,1842.663626
1.0,76,1844.038105
1.0,68,1845.24711
1.0,65,1846.381425
1.0,53,1847.327922
1.0,78,1848.726381
1.0,66,1849.903641
1.0,90,1851.517981
1.0,103,1853.344725
1.0,79,1854.716307
1.0,83,1856.24187
1.0,65,1857.389296
1.0,62,1858.500114
1.0,85,1859.996377
1.0,55,1860.98418
1.0,95,1862.676236
1.0,81,1864.109228
1.0,103,1865.910555
1.0,48,1892.271371
1.0,65,1893.408649
1.0,57,1894.414098
1.0,74,1895.735779
1.0,77,1897.132449
1.0,64,1898.277601
1.0,118,1900.397114
1.0,82,1901.837832
1.0,84,1903.324666
1.0,58,1904.384925
1.0,57,1905.428345
1.0,66,1906.593317
1.0,72,1907.871027
1.0,119,1909.997361
1.0,100,1911.790018
1.0,54,1912.776195
1.0,82,1914.226623
1.0,60,1915.298937
1.0,81,1916.764673
1.0,55,1917.751829
1.0,74,1919.077291
1.0,76,1920.433628
1.0,60,1921.529752
1.0,73,1922.832565
1.0,70,1924.099038
1.0,66,1925.261016
1.0,55,1926.254836
1.0,130,1953.967448
1.0,59,1955.064085
1.0,57,1956.08165
1.0,55,1957.060771
1.0,62,1958.133168
1.0,54,1959.097688
1.0,61,1960.206318
1.0,61,1961.267311
1.0,61,1962.351394
1.0,65,1963.486312
1.0,52,1964.410264
1.0,65,1965.561994
1.0,66,1966.728187
1.0,60,1967.833053
1.0,62,1968.946204
1.0,61,1970.032754
1.0,65,1971.182225
1.0,55,1972.153561
1.0,76,1973.51084
1.0,50,1974.418072
1.0,53,1975.368474
1.0,61,1976.448564
1.0,54,1977.407884
1.0,61,1978.502331
1.0,59,1979.531786
1.0,57,1980.541979
1.0,62,1981.670157
1.0,62,1982.763197
1.0,58,1983.783667
1.0,64,1984.935697
1.0,71,1986.200144
1.0,63,1987.29689
1.0,54,1988.261746
1.0,59,1989.331611
1.0,56,1990.331009
1.0,60,2016.880518
1.0,52,2017.78114
1.0,71,2019.084006
1.0,57,2020.103703
1.0,61,2021.157768
1.0,68,2022.380047
1.0,55,2023.350252
1.0,58,2024.369732
1.0,59,2025.438038
1.0,68,2026.654579
1.0,60,2027.735754
1.0,63,2028.832168
1.0,63,2029.980623
1.0,86,2031.529085
1.0,64,2032.683903
1.0,57,2033.689561
1.0,88,2035.263284
1.0,64,2036.39997
1.0,55,2037.385941
1.0,61,2038.471263
1.0,66,2039.652443
1.0,69,2040.865372
1.0,60,2041.950287
1.0,61,2043.000725
1.0,63,2044.159583
1.0,64,2045.299501
1.0,57,2046.332577
1.0,58,2047.376341
1.0,58,2048.382909
1.0,66,2049.568947
1.0,58,2050.616452
1.0,72,2051.925904
1.0,76,2078.725015
1.0,69,2079.984622
1.0,71,2081.270351
1.0,60,2082.165052
1.0,61,2083.277029
1.0,67,2084.501622
1.0,55,2085.464505
1.0,73,2086.435063
1.0,59,2087.118076
1.0,63,2087.840126
1.0,73,2088.697951
1.0,54,2089.431077
1.0,70,2090.330581
1.0,92,2091.457111
1.0,57,2092.205744
1.0,61,2093.291954
1.0,73,2094.597646
1.0,65,2095.738664
1.0,77,2097.129855
1.0,58,2098.151432
1.0,76,2099.494026
1.0,86,2101.039266
1.0,53,2101.995332
1.0,60,2103.059159
1.0,62,2104.194181
1.0,78,2105.595291
1.0,61,2106.679518
1.0,80,2108.076949
1.0,60,2109.141078
1.0,64,2110.278363
1.0,65,2136.963948
1.0,76,2138.323124
1.0,91,2139.939141
1.0,101,2141.767342
1.0,59,2142.796912
1.0,69,2144.044625
1.0,47,2144.880132
1.0,96,2146.585086
1.0,59,2147.586525
1.0,97,2149.296264
1.0,97,2151.060217
1.0,67,2152.243129
1.0,79,2153.676708
1.0,58,2154.693634
1.0,86,2156.208597
1.0,74,2157.522624
1.0,63,2158.63579
1.0,137,2161.112731
1.0,83,2162.565174
1.0,96,2164.271703
1.0,52,2165.177186
1.0,60,2166.251236
1.0,57,2167.271005
1.0,62,2168.352977
1.0,89,2169.929704
1.0,55,2170.889048
1.0,59,2171.941977
1.0,59,2173.01186
